y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
all,59968,2289,649,649,0,0.0108224386339381,1.0,0.2835299257317606,2,top_third,20,train,mean
0,5997,334,86,86,0,0.0143405035851258,1.0,0.25748502994011974,3,top_third,20,train,mean
1,5997,32,10,10,0,0.0016675004168751,1.0,0.3125,3,top_third,20,train,mean
2,5997,315,116,116,0,0.0193430048357512,1.0,0.3682539682539683,3,top_third,20,train,mean
3,5997,169,48,48,0,0.0080040020010005,1.0,0.28402366863905326,3,top_third,20,train,mean
4,5994,309,87,87,0,0.0145145145145145,1.0,0.2815533980582524,3,top_third,20,train,mean
5,5996,27,13,13,0,0.0021681120747164,1.0,0.48148148148148145,3,top_third,20,train,mean
6,5995,812,196,196,0,0.0326939115929941,1.0,0.2413793103448276,3,top_third,20,train,mean
7,5998,179,48,48,0,0.0080026675558519,1.0,0.2681564245810056,3,top_third,20,train,mean
8,5999,22,17,17,0,0.0028338056342723,1.0,0.7727272727272727,3,top_third,20,train,mean
9,5998,90,28,28,0,0.0046682227409136,1.0,0.3111111111111111,3,top_third,20,train,mean
all,59968,2289,649,649,0,0.0108224386339381,1.0,0.2835299257317606,3,top_third,20,train,mean
0,1000,135,121,44,77,0.121,0.3636363636363636,0.32592592592592595,0,top_third,20,test,mean
1,997,21,40,10,30,0.0401203610832497,0.25,0.47619047619047616,0,top_third,20,test,mean
2,999,104,122,38,84,0.1221221221221221,0.3114754098360656,0.36538461538461536,0,top_third,20,test,mean
3,999,73,84,26,58,0.084084084084084,0.3095238095238095,0.3561643835616438,0,top_third,20,test,mean
4,999,102,110,37,73,0.1101101101101101,0.3363636363636363,0.3627450980392157,0,top_third,20,test,mean
5,997,16,107,7,100,0.107321965897693,0.0654205607476635,0.4375,0,top_third,20,test,mean
6,999,246,213,67,146,0.2132132132132132,0.3145539906103286,0.27235772357723576,0,top_third,20,test,mean
7,999,43,39,13,26,0.039039039039039,0.3333333333333333,0.3023255813953488,0,top_third,20,test,mean
8,997,12,81,9,72,0.0812437311935807,0.1111111111111111,0.75,0,top_third,20,test,mean
9,998,27,63,7,56,0.06312625250501,0.1111111111111111,0.25925925925925924,0,top_third,20,test,mean
all,9984,779,980,258,722,0.0981570512820512,0.2632653061224489,0.33119383825417203,0,top_third,20,test,mean
0,1000,135,121,44,77,0.121,0.3636363636363636,0.32592592592592595,1,top_third,20,test,mean
1,997,21,40,10,30,0.0401203610832497,0.25,0.47619047619047616,1,top_third,20,test,mean
2,999,104,122,38,84,0.1221221221221221,0.3114754098360656,0.36538461538461536,1,top_third,20,test,mean
3,999,73,84,26,58,0.084084084084084,0.3095238095238095,0.3561643835616438,1,top_third,20,test,mean
4,999,102,110,37,73,0.1101101101101101,0.3363636363636363,0.3627450980392157,1,top_third,20,test,mean
5,997,16,107,7,100,0.107321965897693,0.0654205607476635,0.4375,1,top_third,20,test,mean
6,999,246,213,67,146,0.2132132132132132,0.3145539906103286,0.27235772357723576,1,top_third,20,test,mean
7,999,43,39,13,26,0.039039039039039,0.3333333333333333,0.3023255813953488,1,top_third,20,test,mean
8,997,12,81,9,72,0.0812437311935807,0.1111111111111111,0.75,1,top_third,20,test,mean
9,998,27,63,7,56,0.06312625250501,0.1111111111111111,0.25925925925925924,1,top_third,20,test,mean
all,9984,779,980,258,722,0.0981570512820512,0.2632653061224489,0.33119383825417203,1,top_third,20,test,mean
0,1000,135,121,44,77,0.121,0.3636363636363636,0.32592592592592595,2,top_third,20,test,mean
1,997,21,40,10,30,0.0401203610832497,0.25,0.47619047619047616,2,top_third,20,test,mean
2,999,104,122,38,84,0.1221221221221221,0.3114754098360656,0.36538461538461536,2,top_third,20,test,mean
3,999,73,84,26,58,0.084084084084084,0.3095238095238095,0.3561643835616438,2,top_third,20,test,mean
4,999,102,110,37,73,0.1101101101101101,0.3363636363636363,0.3627450980392157,2,top_third,20,test,mean
5,997,16,107,7,100,0.107321965897693,0.0654205607476635,0.4375,2,top_third,20,test,mean
6,999,246,213,67,146,0.2132132132132132,0.3145539906103286,0.27235772357723576,2,top_third,20,test,mean
7,999,43,39,13,26,0.039039039039039,0.3333333333333333,0.3023255813953488,2,top_third,20,test,mean
8,997,12,81,9,72,0.0812437311935807,0.1111111111111111,0.75,2,top_third,20,test,mean
9,998,27,63,7,56,0.06312625250501,0.1111111111111111,0.25925925925925924,2,top_third,20,test,mean
all,9984,779,980,258,722,0.0981570512820512,0.2632653061224489,0.33119383825417203,2,top_third,20,test,mean
0,1000,135,121,44,77,0.121,0.3636363636363636,0.32592592592592595,3,top_third,20,test,mean
1,997,21,40,10,30,0.0401203610832497,0.25,0.47619047619047616,3,top_third,20,test,mean
2,999,104,122,38,84,0.1221221221221221,0.3114754098360656,0.36538461538461536,3,top_third,20,test,mean
3,999,73,84,26,58,0.084084084084084,0.3095238095238095,0.3561643835616438,3,top_third,20,test,mean
4,999,102,110,37,73,0.1101101101101101,0.3363636363636363,0.3627450980392157,3,top_third,20,test,mean
5,997,16,107,7,100,0.107321965897693,0.0654205607476635,0.4375,3,top_third,20,test,mean
6,999,246,213,67,146,0.2132132132132132,0.3145539906103286,0.27235772357723576,3,top_third,20,test,mean
7,999,43,39,13,26,0.039039039039039,0.3333333333333333,0.3023255813953488,3,top_third,20,test,mean
8,997,12,81,9,72,0.0812437311935807,0.1111111111111111,0.75,3,top_third,20,test,mean
9,998,27,63,7,56,0.06312625250501,0.1111111111111111,0.25925925925925924,3,top_third,20,test,mean
all,9984,779,980,258,722,0.0981570512820512,0.2632653061224489,0.33119383825417203,3,top_third,20,test,mean
1,1000,1000,684,0,684,0.684,1.0,0.0,0,top_third,20,evaluation,mean
all,1000,1000,684,0,684,0.684,1.0,0.0,0,top_third,20,evaluation,mean
1,1000,1000,684,0,684,0.684,1.0,0.0,1,top_third,20,evaluation,mean
all,1000,1000,684,0,684,0.684,1.0,0.0,1,top_third,20,evaluation,mean
1,1000,1000,684,0,684,0.684,1.0,0.0,2,top_third,20,evaluation,mean
all,1000,1000,684,0,684,0.684,1.0,0.0,2,top_third,20,evaluation,mean
1,1000,1000,684,0,684,0.684,1.0,0.0,3,top_third,20,evaluation,mean
all,1000,1000,684,0,684,0.684,1.0,0.0,3,top_third,20,evaluation,mean
